fecha,hora,pelicula,cine,cadena,barrio,direccion,formato,version,duracion_min,genero,link_compra
2026-05-17,21:00,Cine Club Lucero (programación rotativa),Club Lucero / Cine Club Lucero,Bar-cine,Palermo Hollywood,Nicaragua 6048,Bar-cine,,,Bar-cine,https://www.clublucero.com
2026-05-19,18:30,Foco Kaurismäki: La chica de la fábrica de fósforos,Biblioteca del Congreso (Auditorio Leonardo Favio),Centro cultural,Monserrat,Alsina 1835,Ciclo,,,Ciclo; Drama,https://bcn.gob.ar/cine-online-y-presencial/cine
2026-05-19,18:30,Ciclo: La nave de los sueños,Biblioteca Nacional Mariano Moreno,Centro cultural,Recoleta,Agüero 2502,Ciclo,,,Ciclo,https://www.bn.gov.ar/agenda-cultural?categoria=cine
2026-05-20,18:00,KINO CNB: Experimentos ecuatorianos,Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-21,18:00,KINO CNB: Experimentos ecuatorianos,Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-21,18:00,Un día de caza + El loro y el cisne (Moguillansky),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Documental,https://centroculturalborges.gob.ar/category/cine/
2026-05-21,18:30,Panorama de cortometrajes (Mangini / Martel),Biblioteca del Congreso (Auditorio Leonardo Favio),Centro cultural,Monserrat,Alsina 1835,Ciclo,,,Ciclo; Cortos,https://bcn.gob.ar/cine-online-y-presencial/cine
2026-05-22,18:00,Homenaje a Luis Brandoni,Palacio Libertad (exCCK),Centro cultural,San Nicolás,Sarmiento 151,Ciclo,,,Ciclo,https://palaciolibertad.gob.ar/cine/
2026-05-22,19:00,Nuevo Cine Alemán (con Goethe-Institut),Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-23,17:00,Karnawal (Juan Pablo Félix),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Drama,https://centroculturalborges.gob.ar/category/cine/
2026-05-23,18:00,Ciclo: El monstruo en pantalla grande,Biblioteca Nacional Mariano Moreno,Centro cultural,Recoleta,Agüero 2502,Ciclo,,,Ciclo; Terror,https://www.bn.gov.ar/agenda-cultural?categoria=cine
2026-05-23,18:30,Ciclo: La nave de los sueños,Biblioteca Nacional Mariano Moreno,Centro cultural,Recoleta,Agüero 2502,Ciclo,,,Ciclo,https://www.bn.gov.ar/agenda-cultural?categoria=cine
2026-05-23,19:00,Nuevo Cine Alemán (con Goethe-Institut),Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-23,19:00,Tres Tiempos (Marlene Grinberg),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Documental,https://centroculturalborges.gob.ar/category/cine/
2026-05-24,16:00,Cine Extranjero: 7 cajas / Amigos pendientes,Palacio Libertad (exCCK),Centro cultural,San Nicolás,Sarmiento 151,Ciclo,,,Ciclo,https://palaciolibertad.gob.ar/cine/
2026-05-24,17:00,Aniceto (Leonardo Favio),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Drama,https://centroculturalborges.gob.ar/category/cine/
2026-05-24,18:00,KINO CNB: Noruega a través del cine,Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-26,18:30,Foco Kaurismäki: Hojas de otoño,Biblioteca del Congreso (Auditorio Leonardo Favio),Centro cultural,Monserrat,Alsina 1835,Ciclo,,,Ciclo; Drama,https://bcn.gob.ar/cine-online-y-presencial/cine
2026-05-26,18:30,Ciclo: La nave de los sueños,Biblioteca Nacional Mariano Moreno,Centro cultural,Recoleta,Agüero 2502,Ciclo,,,Ciclo,https://www.bn.gov.ar/agenda-cultural?categoria=cine
2026-05-28,18:00,Un día de caza + El loro y el cisne (Moguillansky),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Documental,https://centroculturalborges.gob.ar/category/cine/
2026-05-28,18:30,Panorama de cortometrajes (ganadores Cuenca del Salado),Biblioteca del Congreso (Auditorio Leonardo Favio),Centro cultural,Monserrat,Alsina 1835,Ciclo,,,Ciclo; Cortos,https://bcn.gob.ar/cine-online-y-presencial/cine
2026-05-29,18:00,Homenaje a Luis Brandoni,Palacio Libertad (exCCK),Centro cultural,San Nicolás,Sarmiento 151,Ciclo,,,Ciclo,https://palaciolibertad.gob.ar/cine/
2026-05-29,19:00,Nuevo Cine Alemán (con Goethe-Institut),Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-30,18:00,Ciclo: El monstruo en pantalla grande,Biblioteca Nacional Mariano Moreno,Centro cultural,Recoleta,Agüero 2502,Ciclo,,,Ciclo; Terror,https://www.bn.gov.ar/agenda-cultural?categoria=cine
2026-05-30,19:00,Nuevo Cine Alemán (con Goethe-Institut),Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-31,17:00,Aniceto (Leonardo Favio),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Drama,https://centroculturalborges.gob.ar/category/cine/
2026-05-31,18:00,KINO CNB: Noruega a través del cine,Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
